islands,star,bistar,singletons
77.45283788,72.61601486,72.57982548,57.32427361
77.45283788,72.61601486,72.57982548,57.32427361
77.50897418,72.61601486,72.57982548,57.32427361
77.46959986,72.61601486,72.57982548,57.32427361
77.50707826,72.61601486,72.68373149,57.32427361
77.50707826,72.61601486,72.68373149,57.32427361
77.52880497,72.61601486,72.68941475,57.32427361
77.52880497,72.61601486,72.68941475,57.32427361
77.52880497,72.61601486,72.67860098,57.32427361
77.52880497,72.61601486,72.67860098,57.32427361
77.52880497,72.61601486,72.67860098,57.32427361
77.53963333,72.61601486,72.67860098,57.32427361
77.55074444,73.12051505,72.67860098,57.33542938
77.64784661,73.12051505,72.67860098,57.33542938
77.64784661,73.12051505,72.67860098,57.33542938
77.64784661,73.11469211,72.67860098,57.33542938
77.64784661,73.1218378,72.67860098,57.33542938
77.64784661,73.1218378,72.67860098,57.37146834
77.64784661,73.12510577,72.67860098,57.37146834
77.66178433,73.12510577,72.67860098,57.37146834
77.66178433,73.12510577,72.67860098,57.39527786
77.66178433,73.12510577,73.16074383,57.39527786
77.66178433,73.12510577,73.16074383,57.39527786
77.66178433,73.12510577,73.17860098,57.39527786
77.66178433,73.12510577,73.17860098,57.40090091
77.66178433,73.12510577,73.17860098,57.4027125
77.68270096,73.12510577,73.17860098,57.4027125
77.68270096,73.12510577,73.17860098,57.4027125
77.68396475,73.12510577,73.17860098,57.4027125
77.68396475,73.51341527,73.17860098,57.4027125
77.68396475,73.51341527,73.17860098,57.4027125
77.68396475,73.51341527,73.17860098,57.4027125
77.68396475,73.51341527,73.17860098,57.4027125
77.68396475,73.51341527,73.17860098,57.4027125
77.68396475,73.61197754,73.17971648,57.4027125
77.70808035,73.61197754,73.17971648,57.4027125
77.70808035,73.61197754,73.17971648,57.4027125
77.75376246,74.74616139,73.17971648,57.4027125
77.75376246,74.74616139,73.20097172,57.41732123
77.77913581,74.74616139,73.20097172,57.41732123
77.77913581,76.4635923,73.21222903,57.41732123
77.77913581,76.4635923,73.21222903,57.41732123
77.77913581,76.4635923,73.23245436,57.41732123
77.77913581,76.90557351,73.23245436,57.41732123
77.77913581,76.90557351,73.2309159,57.91052298
77.77913581,76.90557351,73.23925022,57.91052298
77.92944489,76.90557351,73.23925022,57.91052298
77.92944489,76.90557351,73.23925022,57.91732123
77.93271336,76.90557351,73.23925022,57.91732123
77.93271336,76.90557351,73.70479145,57.91732123
77.95639294,76.90557351,73.70479145,57.91732123
78.20290547,76.90557351,73.70479145,57.91732123
78.20290547,76.90557351,73.75976365,57.91732123
78.32317133,77.50344927,73.74078531,57.91732123
78.32317133,77.50344927,73.74078531,57.91732123
78.32317133,77.50344927,73.74078531,57.91732123
78.32317133,77.50344927,73.74078531,57.91732123
78.32317133,77.50344927,73.74078531,57.94586949
78.32317133,77.50344927,73.74078531,57.94586949
78.32580291,77.50344927,73.74078531,57.94586949
78.32580291,77.50344927,73.74884721,57.94586949
78.32580291,77.50344927,73.74884721,58.02839604
78.32580291,77.51927602,73.74884721,58.02839604
78.32722741,77.51196992,73.74884721,58.0308591
78.32722741,77.51196992,73.74884721,58.0308591
78.46594901,78.0096162,73.74884721,58.0308591
78.51863793,78.0096162,73.7548639,58.0308591
78.51863793,78.0096162,73.7548639,58.03176116
78.51863793,78.18945592,73.75642297,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7548639,58.03176116
78.51863793,78.68234029,73.7892596,58.03176116
78.51863793,78.68234029,73.7892596,58.03176116
78.51965165,78.68234029,73.7892596,58.04406001
78.51965165,78.68234029,73.7892596,58.04406001
78.51965165,78.68234029,73.7892596,58.04406001
78.51965165,78.68234029,73.79058235,58.04406001
78.7201456,78.68234029,73.79058235,58.09529154
78.7201456,78.68234029,73.79058235,58.09529154
78.7201456,78.68234029,74.24849646,58.09529154
78.7201456,78.68234029,74.24849646,58.09529154
78.7201456,78.68234029,74.24849646,58.09529154
78.7201456,78.68234029,74.24992096,58.09529154
78.7201456,78.68234029,74.76889498,58.09529154
78.7431254,78.68372581,74.76889498,58.09529154
78.7431254,78.72407162,74.76889498,58.09529154
78.75870194,78.72407162,74.76889498,58.09529154
78.7431254,78.72407162,74.76889498,58.09529154
79.01311798,78.72545714,74.76889498,58.09529154
79.01835348,78.72545714,75.28063213,58.09529154
79.01835348,78.72545714,75.28063213,58.09529154
79.01835348,78.72545714,75.28063213,58.09529154
79.01835348,78.72545714,75.28063213,58.09529154
79.01835348,78.72545714,75.28063213,58.10751376
79.01835348,78.72545714,75.28063213,58.10751376
79.01835348,78.72545714,75.28063213,58.10751376
79.01995479,78.73331021,75.28063213,58.10918043
79.02162146,78.73331021,75.28063213,58.10918043
79.02162146,78.73331021,75.28063213,58.10918043
79.06761205,78.73331021,75.28063213,58.10918043
79.06761205,78.73331021,75.28063213,58.10918043
79.06761205,78.76621746,75.28063213,58.10918043
79.06944676,78.76621746,75.28063213,58.10918043
79.06944676,78.76664354,75.28063213,58.10918043
79.06944676,78.76775593,75.28063213,58.10918043
79.46509665,78.76775593,75.28063213,58.10918043
79.46509665,78.76775593,75.28063213,58.10918043
79.47898554,78.76775593,75.28063213,58.41647771
79.50817024,78.76775593,75.28063213,58.41647771
79.56226852,78.76775593,75.28063213,58.41647771
79.56226852,78.76775593,75.28063213,58.41647771
79.57619958,78.76775593,75.28063213,58.41647771
79.57619958,78.76775593,75.28063213,58.41647771
79.58169408,78.76775593,75.29452102,58.41647771
79.58169408,78.76775593,75.29452102,58.41647771
79.58169408,78.78003959,75.29452102,58.42141235
79.58169408,79.26775593,75.29452102,58.42141235
79.58169408,79.26775593,75.29452102,58.42141235
79.59618825,79.28222757,75.29452102,58.41647771
79.59618825,79.28222757,75.29452102,58.41647771
79.58537055,79.28222757,75.29452102,58.41647771
79.58537055,79.28222757,75.29452102,58.57500547
79.58537055,80.86551735,75.29452102,58.57868194
79.70232101,80.86551735,75.29452102,58.58160591
79.70232101,80.86551735,75.29770783,58.58160591
79.702455,80.86551735,75.36527537,58.58160591
79.702455,80.86551735,75.36527537,58.58160591
79.70627705,80.86551735,75.36527537,58.58160591
79.70627705,80.86551735,75.36527537,58.58160591
79.70627705,80.86551735,75.36527537,58.58160591
79.70627705,80.86551735,75.36527537,58.58160591
80.09689607,80.86551735,75.36527537,58.58160591
80.43092413,81.82203909,75.36527537,58.58160591
80.43092413,81.82203909,75.36527537,58.58160591
80.43092413,81.82203909,75.36527537,58.58160591
80.43092413,81.82203909,75.36527537,58.58160591
80.43092413,81.82203909,75.36527537,58.58160591
80.43092413,81.82203909,75.36527537,58.58160591
80.43092413,81.82203909,75.36527537,58.58160591
80.51191767,81.82203909,75.36960673,58.58160591
80.51191767,81.82203909,75.36960673,58.58160591
80.51191767,82.33935699,75.36960673,58.58160591
80.51191767,82.33935699,75.36960673,58.58160591
80.51191767,82.33935699,75.36960673,58.58160591
80.51191767,82.33935699,75.36960673,58.58160591
80.51191767,82.33935699,75.36960673,58.58160591
80.51191767,82.33935699,75.36960673,58.58160591
80.51191767,82.33935699,75.39006363,58.58160591
80.51191767,82.33935699,75.39006363,58.58586889
80.51191767,82.33935699,75.39006363,58.58586889
80.51191767,82.42005875,75.4583545,58.68522468
80.51191767,82.33935699,75.46203097,58.68522468
80.51191767,82.33935699,75.4733365,58.68611221
80.51191767,82.33935699,75.4733365,58.68814866
80.51191767,82.33935699,75.47701297,58.68814866
80.51191767,82.33935699,75.49306637,58.68814866
80.51191767,82.34185699,75.49306637,58.68814866
80.51191767,82.34185699,75.49306637,58.68814866
80.53767525,82.34352366,75.49306637,58.68814866
80.53767525,82.3448515,75.49306637,58.68814866
80.53767525,82.34901816,75.49306637,58.68814866
80.53767525,82.34901816,75.49306637,58.68814866
80.62397154,82.34901816,75.49306637,58.68814866
80.62397154,82.34901816,75.49306637,58.68814866
80.63306245,82.34901816,75.49487796,58.68814866
80.63306245,82.34901816,75.49487796,58.68814866
80.63306245,82.34901816,75.54477992,58.68814866
80.63306245,82.34901816,75.54477992,58.68814866
80.63306245,82.34901816,75.54477992,58.68814866
80.63306245,82.34901816,75.54659152,58.68814866
80.63306245,82.34901816,75.54659152,58.68814866
80.63306245,82.34901816,75.54659152,58.68814866
80.63306245,82.34901816,75.54659152,58.68814866
80.64431177,82.34901816,75.54659152,58.68814866
80.64925533,82.34901816,75.55513224,58.68814866
80.71787005,82.34901816,75.58748689,58.68814866
80.71787005,82.34901816,75.58748689,58.68814866
80.71787005,82.34901816,75.58748689,58.68814866
80.71787005,82.34901816,75.60399497,58.68814866
80.71787005,82.34901816,75.60399497,58.68814866
80.71787005,82.34901816,75.60107099,58.68814866
80.71787005,82.34901816,75.60107099,58.68814866
80.71787005,82.34901816,75.62235845,58.68814866
80.71787005,82.34901816,75.62235845,58.68814866
80.71787005,82.34901816,75.62235845,58.68814866
80.79353472,82.34901816,75.62235845,58.68814866
80.86709046,82.34901816,75.7112191,58.68814866
81.27153679,82.34901816,75.7112191,58.68814866
81.27153679,82.34901816,75.7112191,58.68814866
81.27153679,82.34901816,75.7112191,58.68814866
81.27153679,82.34901816,75.7112191,58.68814866
81.27153679,82.34901816,75.72147551,58.70903421
81.27153679,82.34901816,75.72147551,58.70903421
81.27153679,82.34901816,75.72147551,58.70903421
81.27153679,82.34901816,75.72147551,58.70903421
81.27153679,82.34901816,75.72147551,58.70903421
81.27153679,82.34901816,75.72147551,58.70903421
81.27153679,82.73234644,75.72147551,58.70903421
81.27153679,82.73234644,75.72147551,58.70903421
81.27153679,82.73234644,75.72147551,58.70903421
81.27153679,82.73234644,75.72147551,58.70903421
81.27153679,82.73234644,75.72147551,59.19967535
81.27153679,82.73234644,75.73143222,59.20117483
81.27153679,82.73234644,75.73143222,59.20117483
81.27153679,82.73234644,75.73143222,59.20117483
81.27153679,82.73234644,75.76009597,59.20117483
81.27153679,82.73234644,75.76009597,59.20117483
81.35714305,82.73234644,75.76009597,59.20117483
81.35714305,82.73234644,75.76009597,59.20117483
81.35714305,82.73234644,75.77621693,59.20117483
81.35714305,82.73234644,75.77621693,59.20117483
81.35714305,82.73234644,75.77621693,59.20117483
81.45796303,82.73234644,75.77621693,59.20117483
81.36706023,82.73234644,75.89325408,59.20117483
81.37975864,82.73234644,75.89325408,59.20593673
81.44094346,82.73234644,75.87224868,59.20593673
81.46501493,82.73234644,75.88297471,59.20593673
81.46501493,82.73234644,75.87880804,59.20593673
81.44094346,82.73234644,75.87880804,59.20593673
81.44094346,82.73234644,75.87880804,59.20593673
81.44094346,82.73234644,75.88143625,59.20593673
81.44094346,82.73234644,75.88143625,59.20593673
81.44094346,82.73234644,75.88143625,59.20593673
81.44094346,82.73234644,75.88329221,59.20593673
81.44094346,82.73234644,75.88329221,59.20593673
81.44094346,82.73234644,75.9064162,59.20593673
81.44094346,82.73234644,75.90934018,59.20593673
81.44094346,82.73234644,75.90934018,59.20593673
81.44094346,82.81304648,75.90934018,59.20593673
81.44094346,82.81304648,75.91009267,59.20593673
81.45500595,84.31471734,75.91009267,59.20593673
81.45500595,84.31471734,75.91301665,59.20593673
81.45612018,84.31471734,75.91301665,59.20593673
81.45875176,84.31471734,75.91301665,59.20593673
81.50790198,84.31471734,75.91301665,59.20696709
81.50790198,84.31471734,75.91301665,59.21502764
81.50790198,84.31471734,75.91301665,59.21502764
81.50790198,84.31471734,75.91301665,59.26415185
81.50790198,84.31471734,75.91594063,59.27025335
81.50790198,84.31471734,75.91594063,59.2702908
81.50790198,84.31471734,75.91594063,59.2702908
81.50790198,84.31471734,75.91594063,59.2727164
81.50790198,84.31471734,75.91594063,59.2727164
81.50790198,84.31471734,75.91594063,59.2727164
81.50790198,84.31471734,75.91594063,59.2727164
81.50790198,84.31471734,75.91594063,59.2727164
81.50790198,84.31471734,75.91594063,59.2727164
81.50790198,84.31471734,75.91594063,59.2727164
81.50790198,84.31471734,75.91739619,59.2727164
81.50790198,84.31471734,75.95492207,59.2727164
81.50790198,84.31471734,75.99614631,59.2727164
81.50790198,84.31471734,75.99966105,59.2727164
81.50790198,84.31471734,75.99966105,59.27598437
81.50790198,84.31471734,75.99966105,59.27598437
81.50790198,84.31471734,75.99966105,59.27598437
81.50790198,84.31471734,75.99966105,59.27598437
81.50790198,84.31471734,75.99966105,59.27598437
81.50790198,84.31471734,75.99966105,59.27598437
81.50790198,84.31471734,75.99966105,59.27598437
81.50790198,84.31471734,76.03448607,59.27598437
81.50790198,84.31471734,76.03448607,59.27598437
81.50875176,84.31471734,76.03448607,59.27598437
81.56299914,84.31471734,76.03448607,59.27598437
81.55658889,84.31471734,76.03448607,59.27598437
81.55658889,84.31471734,76.03448607,59.27598437
81.66708509,84.31471734,76.04225423,59.55981554
81.66708509,84.31471734,76.08470251,59.55981554
81.66708509,84.31471734,76.08470251,59.55981554
81.66708509,84.31471734,76.08470251,59.55981554
81.67224382,84.31471734,76.08470251,59.55981554
81.67224382,84.31471734,76.08470251,59.55981554
81.7519179,84.31471734,76.10790508,59.55981554
81.68448129,84.31471734,76.11268778,59.55981554
81.68448129,84.31471734,76.11268778,59.55981554
81.68448129,84.31471734,76.27762095,59.55981554
81.68448129,84.31471734,76.27762095,59.55981554
81.68448129,84.31471734,76.36268778,59.55981554
81.68448129,84.31471734,76.36268778,59.55981554
81.68448129,84.31471734,76.36268778,59.55981554
81.68448129,84.31471734,76.36268778,59.56015946
81.68448129,84.31471734,76.36268778,59.56015946
81.68448129,84.31471734,76.36268778,59.56015946
81.68448129,84.31471734,76.36268778,59.57422088
81.68448129,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.36268778,59.57933151
81.70233843,84.31471734,76.37379889,59.57933151
81.70233843,84.31471734,76.37379889,59.57933151
81.70233843,84.31471734,76.37379889,59.57933151
81.70233843,84.31568225,76.37379889,59.57933151
81.70233843,84.31568225,76.37379889,59.57933151
81.70233843,84.31568225,76.37557952,59.57933151
81.70233843,84.76734892,76.3931362,59.58410607
81.70233843,84.76734892,76.3931362,59.58410607
81.70233843,84.76734892,76.3931362,59.58410607
81.72229266,84.76734892,76.3931362,59.58410607
81.76138334,84.76734892,76.41584344,59.58410607
81.75507021,84.76734892,76.41584344,59.58410607
81.75507021,84.76734892,76.42219265,59.58410607
81.75507021,84.76734892,76.42219265,59.58410607
81.79354722,84.76734892,76.42219265,59.58745223
81.79354722,84.76734892,76.42777873,59.58745223
81.79354722,84.76734892,76.42777873,59.58745223
81.79952257,84.76734892,76.42777873,59.58745223
81.80194161,84.76734892,76.42777873,59.58745223
81.80194161,84.76734892,76.42777873,59.58745223
81.80749716,84.76734892,76.42777873,59.58926383
81.80749716,84.76734892,76.42777873,59.58977408
81.80749716,84.76734892,76.42777873,59.59068833
81.80749716,84.76734892,76.42777873,59.58977408
81.80749716,84.76734892,76.42777873,59.5929403
81.80749716,84.76734892,76.42777873,59.5929403
81.80749716,84.76734892,76.4444231,59.5929403
81.80749716,84.76734892,76.4444231,59.5929403
81.80749716,84.76734892,76.45147813,59.5929403
81.80749716,84.76734892,76.47528765,59.5929403
81.80749716,84.76734892,76.47528765,59.5929403
81.80749716,84.76734892,76.47528765,59.5929403
81.80932393,84.76734892,76.47528765,59.5929403
81.80932393,84.76734892,76.47528765,59.5929403
81.81225907,84.76734892,76.47528765,60.10586945
81.81225907,84.76734892,76.47528765,60.10586945
81.84499716,84.76734892,76.47528765,60.10586945
81.84499716,84.76734892,76.47528765,60.10586945
81.84975907,84.76734892,76.81144627,60.10586945
82.06442357,84.76734892,76.81144627,60.10586945
82.06442357,84.76734892,76.80963468,60.10586945
82.10192357,84.76734892,76.80963468,60.10586945
82.10192357,84.76734892,76.80963468,60.10586945
82.10192357,84.76734892,76.80963468,60.10586945
82.10192357,84.76734892,76.80963468,60.10586945
82.10192357,84.76734892,76.80963468,60.10586945
82.10192357,84.76734892,76.80963468,60.10586945
82.10192357,84.76734892,76.80963468,60.10586945
82.21997912,84.76734892,76.80963468,60.10586945
82.21997912,84.76734892,76.80963468,60.10586945
82.21997912,84.76734892,76.80963468,60.10586945
82.21997912,84.76734892,76.83012918,60.10586945
82.21997912,84.76734892,76.83012918,60.10586945
82.21997912,84.76734892,76.83012918,60.10586945
82.21997912,84.76734892,76.83012918,60.10586945
82.21997912,84.76734892,76.83470151,60.10586945
82.61101448,84.76734892,76.83012918,60.10586945
82.60192357,84.76734892,76.83012918,60.10586945
82.60192357,84.76734892,76.99881605,60.10586945
82.60192357,84.76734892,76.99881605,60.10586945
82.60192357,84.76734892,77.0457596,60.10586945
82.60192357,84.76734892,77.10833603,60.10586945
82.60192357,84.76734892,77.10833603,60.10586945
82.60192357,84.76734892,77.10833603,60.10586945
82.60192357,84.76734892,77.10833603,60.10586945
82.60192357,84.76734892,77.10833603,60.10586945
82.60192357,84.76734892,77.10833603,60.10586945
82.6373344,84.76734892,77.2158851,60.12390858
82.6373344,84.76734892,77.2158851,60.2055124
82.6373344,84.76734892,77.2158851,60.20724191
82.6373344,84.76734892,77.2158851,60.20724191
82.8023344,84.76734892,77.2158851,60.20724191
82.8023344,84.76734892,77.2158851,60.20724191
82.8023344,84.76734892,77.2158851,60.20724191
82.8023344,84.76734892,77.22427164,60.20724191
82.8023344,84.76734892,77.3551676,60.20724191
82.8023344,84.76734892,77.3551676,60.20724191
82.8023344,84.76734892,77.3551676,60.20724191
82.8023344,84.76734892,77.3551676,60.20724191
82.8023344,84.76734892,77.3551676,60.20724191
82.8023344,84.76734892,77.37483167,60.20724191
82.8023344,84.76734892,77.37483167,60.20724191
82.8023344,84.76734892,77.37483167,60.58898903
82.8023344,84.76734892,77.37483167,60.58898903
82.8023344,84.76734892,77.37483167,60.58898903
82.8023344,84.76734892,77.37483167,60.58898903
82.8023344,84.76734892,77.87483167,60.58898903
82.8023344,84.76734892,77.89801516,60.58898903
82.8023344,84.76734892,77.89801516,60.58898903
82.8023344,84.76734892,77.89801516,60.58898903
82.8023344,84.76734892,77.89801516,60.58898903
82.84406437,84.76734892,77.92378341,60.58898903
82.84406437,84.76734892,77.95711674,60.58898903
82.84406437,84.76734892,77.963527,60.58898903
82.91178606,84.76734892,77.963527,60.58898903
82.91178606,84.76734892,77.963527,60.58898903
82.91178606,84.76734892,77.963527,60.58898903
82.91178606,84.76734892,77.963527,60.74950784
82.91178606,84.76734892,77.96783986,60.74950784
82.91178606,84.76734892,77.97463811,60.74950784
82.91178606,84.76734892,77.97463811,60.74950784
82.91178606,84.76734892,77.97463811,60.74950784
82.93767683,84.76734892,77.97463811,60.74950784
82.93010108,84.76734892,78.00470347,60.74950784
82.93010108,84.76734892,78.00470347,60.74950784
82.93010108,84.76734892,78.03576143,60.74950784
82.93962489,84.76734892,78.03576143,60.74950784
82.93962489,84.76734892,78.07682949,60.77539253
82.94811362,84.76734892,78.07682949,60.77539253
83.36181103,84.76734892,78.13253799,60.77539253
83.43962489,84.76753713,78.13253799,60.77828804
83.44720064,84.76951342,78.15814091,60.77828804
83.57845273,84.76951342,78.15967937,60.77828804
83.57845273,84.80284675,78.15967937,60.77828804
83.59234161,84.80284675,78.1720298,60.77828804
83.59376612,84.80284675,78.1720298,60.77828804
83.60687325,84.80284675,78.1720298,60.77828804
83.60687325,84.80284675,78.1720298,60.77828804
83.60687325,84.80284675,78.1720298,60.77828804
83.62473039,84.80284675,78.1720298,60.77828804
83.62473039,84.80284675,78.1720298,60.77828804
83.62473039,84.80284675,78.1720298,60.77828804
83.63104352,84.80284675,78.1720298,60.77828804
83.94943439,84.80284675,78.17400608,60.77828804
84.02367682,84.80284675,78.17400608,60.77991772
84.09423237,84.80284675,78.17400608,60.77991772
84.09423237,84.80284675,78.17400608,60.77991772
84.09423237,84.80534675,78.43134849,60.78114925
84.09423237,84.80534675,78.47869246,60.78114925
84.10701015,84.80534675,78.48134849,60.78114925
84.10701015,84.80534675,78.48134849,60.78114925
84.10701015,84.80534675,78.48134849,60.78114925
84.10701015,84.80534675,78.48134849,60.78114925
84.11634438,84.80534675,78.48134849,60.78114925
84.11634438,84.80534675,78.48134849,60.78114925
84.11634438,84.80534675,78.67758535,60.78114925
84.11634438,84.80534675,78.67758535,60.78114925
84.11634438,84.82083078,78.67758535,60.78114925
84.11634438,84.8319419,78.67758535,60.78114925
84.11634438,84.8319419,78.67758535,60.78114925
84.11634438,84.8319419,78.67758535,60.78114925
84.18127755,84.8319419,78.67758535,60.78114925
84.18127755,84.8319419,78.67758535,60.78114925
84.22449491,84.8319419,78.67758535,60.78114925
84.22449491,84.8319419,78.67758535,60.78114925
84.22449491,84.8319419,78.67758535,60.78114925
84.22665941,84.8319419,78.67758535,60.78114925
84.22665941,84.84305301,78.67758535,60.78114925
84.22665941,84.84305301,78.67758535,60.78114925
84.22665941,84.84305301,78.67758535,60.94137798
84.22665941,84.84305301,78.67758535,60.94137798
84.2383838,84.89305301,78.67758535,60.94137798
84.2405483,84.89305301,78.68171056,60.95046889
84.2405483,84.89305301,78.68765219,60.95046889
84.2405483,84.89305301,78.70139488,60.95046889
84.34443137,84.89305301,78.6987633,60.95046889
84.34443137,84.89305301,78.6987633,60.95046889
84.34443137,84.89305301,78.6987633,60.95046889
84.34443137,84.90035267,78.6987633,60.95046889
84.34443137,84.90035267,78.6987633,60.95440424
84.34443137,84.90035267,78.6987633,60.95440424
84.34443137,85.98929065,78.6987633,60.96956667
84.34443137,85.98929065,78.6987633,60.96956667
84.34443137,85.98929065,78.6987633,60.97060383
84.34443137,85.98929065,78.6987633,60.97205338
84.34443137,85.98929065,78.6987633,60.97205338
84.34443137,85.98929065,78.6987633,60.97869974
84.34443137,85.98929065,78.6987633,60.97869974
84.34443137,85.98929065,78.6987633,60.98580938
84.34443137,85.98929065,78.6987633,60.98580938
84.34443137,85.98929065,78.6987633,61.03779065
84.34443137,85.98929065,78.6987633,61.03779065
84.34443137,85.98929065,79.08963631,61.53779065
84.34443137,85.98929065,79.08963631,61.53779065
84.34443137,85.98929065,79.14117478,61.53779065
84.34443137,85.98929065,79.14117478,61.53787847
84.34443137,85.98929065,79.14117478,61.53787847
84.34443137,85.98929065,79.14117478,61.54898958
84.34443137,85.98929065,79.14117478,61.54898958
84.34443137,85.98929065,79.15344005,61.54898958
84.34443137,85.98929065,79.16104193,61.54898958
84.35673357,85.98929065,79.16104193,61.54898958
84.35673357,85.98929065,79.16104193,61.54898958
84.35673357,86.0807553,79.16104193,61.54898958
84.44400594,85.98929065,79.16104193,61.56458796
84.44400594,85.98929065,79.16104193,61.56458796
84.44400594,85.98929065,79.16104193,61.56458796
84.48881243,85.98929065,79.16104193,61.57421426
84.63054111,85.98929065,79.16104193,61.5834501
84.63054111,85.98929065,79.16104193,61.63163851
84.62637444,85.98929065,79.16353811,61.63163851
84.61531555,85.98929065,79.16499449,61.63163851
84.61531555,85.98929065,79.16499449,61.6334501
84.62814341,85.98929065,79.16749873,61.6334501
84.62814341,85.98929065,79.16749873,61.6334501
84.62814341,85.98929065,79.17423692,61.63542639
84.6733815,85.98929065,79.17423692,61.63542639
84.6733815,85.98929065,79.17423692,61.63542639
84.6733815,85.98929065,79.24584046,61.63542639
84.6733815,85.98929065,79.24584046,61.63542639
84.6733815,85.98929065,79.24584046,61.63542639
84.6733815,85.98929065,79.24584046,61.63542639
84.6733815,85.98929065,79.24584046,61.63542639
84.6733815,85.98929065,79.24584046,61.65294775
84.6733815,85.98929065,79.24584046,61.65294775
84.6733815,85.98929065,79.39959809,61.65294775
84.6733815,85.98929065,79.39959809,61.65294775
84.6733815,85.98929065,79.41348698,62.16788491
84.6733815,85.98929065,79.41726903,62.16788491
84.6733815,85.98929065,79.41726903,62.16788491
84.6733815,85.98929065,79.41726903,62.16788491
84.6733815,85.98929065,79.41726903,62.16788491
84.6733815,85.98929065,79.52221321,62.16788491
84.6733815,85.98929065,79.52221321,62.16788491
84.6733815,85.98929065,79.52221321,62.16788491
84.6733815,86.48958305,79.52758213,62.16920766
84.6733815,86.48958305,79.52758213,62.16920766
85.12946907,86.49221463,79.53130412,62.16920766
85.12946907,86.49221463,79.53130412,62.16920766
85.12946907,86.49221463,79.53299657,62.18160262
85.19737904,86.52774854,79.53299657,62.18160262
85.19737904,86.52774854,79.56309899,62.18160262
85.19737904,86.52774854,79.56309899,62.18160262
85.23018882,86.52774854,79.56309899,62.18160262
85.25552309,86.52774854,79.56463745,62.18160262
85.25552309,86.52774854,79.56463745,62.18160262
85.25552309,86.52774854,79.56463745,62.18160262
85.25552309,86.52774854,79.56463745,62.18160262
85.25552309,86.52774854,79.56463745,62.18160262
85.26288247,86.52774854,79.56463745,62.18160262
85.26288247,86.52774854,79.56463745,62.18160262
85.26288247,86.52774854,79.56463745,62.18160262
85.26288247,86.52774854,79.56463745,62.18160262
85.26288247,86.52774854,79.56463745,62.18160262
85.27197338,86.52774854,79.56463745,62.18160262
85.27197338,86.52774854,79.56463745,62.18160262
85.33209242,86.52774854,79.56463745,62.18160262
85.33209242,86.52815704,79.56463745,62.18160262
85.33447338,86.53142501,79.56463745,62.18160262
85.33447338,86.53142501,79.56463745,62.18160262
85.33447338,86.53142501,79.56463745,62.18160262
85.33447338,86.53142501,79.56943846,62.18160262
85.33447338,86.57107703,79.56943846,62.18160262
85.33447338,86.57107703,79.56943846,62.18160262
85.33447338,86.62107703,79.56943846,62.18160262
85.33814849,86.62107703,79.56943846,62.19032375
85.34515159,86.62107703,79.56943846,62.1920162
85.85613644,86.62107703,79.59528842,62.19528417
85.86522735,86.62107703,79.59528842,62.19528417
85.86522735,86.62107703,79.59528842,62.19528417
85.86939401,86.62107703,79.59528842,62.19528417
85.86939401,86.62107703,79.59528842,62.19528417
85.86939401,86.62107703,79.59528842,62.19528417
85.86939401,86.62107703,79.59528842,62.19528417
85.86939401,86.62107703,79.59528842,62.19528417
85.90591017,86.62107703,79.59528842,62.19528417
85.91907216,86.62107703,79.61114469,62.19528417
85.91907216,86.62107703,79.61433604,62.19528417
85.91907216,86.62107703,79.61433604,62.19528417
85.91907216,86.62107703,79.61433604,62.19528417
85.91907216,86.62107703,79.61433604,62.19528417
85.91907216,86.62107703,79.63209583,62.19528417
85.94709617,86.62107703,79.63209583,62.19528417
85.94709617,86.62107703,79.63209583,62.19528417
86.03836307,86.62107703,79.63209583,62.19528417
86.03836307,86.62107703,79.63209583,62.24040889
86.4387409,86.62107703,79.6508821,62.31735412
86.4387409,86.62107703,79.66964247,62.31735412
86.4387409,86.62107703,79.66964247,62.20077867
86.4387409,86.62107703,79.67242809,62.20077867
86.4387409,86.62107703,79.67242809,62.20077867
86.4387409,86.62107703,79.67242809,62.24666446
86.57532424,86.62107703,79.67242809,62.24666446
86.57532424,86.62107703,79.67242809,62.24666446
86.57532424,86.62107703,79.67242809,62.73404312
86.57532424,86.6219012,79.67242809,62.71804695
86.57532424,86.62274369,79.67242809,62.73449662
86.57532424,86.62274369,79.67242809,62.73449662
86.57532424,86.62274369,79.67242809,62.7503618
86.57532424,86.62274369,79.67242809,62.75739476
86.57532424,86.62428215,79.67242809,62.75739476
86.57604586,86.62428215,79.67242809,62.75739476
86.57532424,86.62428215,79.67242809,62.75739476
